"","run","var1.pred","var1.var","observed","residual","zscore","fold","coords.x1","coords.x2"
"184","0.5_6",0.828039694609326,NA,0.6,-0.228039694609326,NA,56,366380,6721745
"185","0.5_6",1.02178508818622,NA,0.65,-0.371785088186221,NA,57,366385,6721737
"186","0.5_6",0.940902485306033,NA,0.95,0.00909751469396736,NA,58,366393,6721729
"187","0.5_6",1.05159604555831,NA,0.5,-0.551596045558309,NA,59,366400,6721722
"188","0.5_6",0.939792054052229,NA,1.05,0.110207945947771,NA,60,366393,6721707
"189","0.5_6",0.867086419177252,NA,1.3,0.432913580822748,NA,61,366389,6721728
"190","0.5_6",0.748677824524012,NA,1.25,0.501322175475988,NA,62,366384,6721742
"191","0.5_6",0.875308063254949,NA,1.1,0.224691936745051,NA,63,366386,6721738
"192","0.5_6",0.786198450834056,NA,0.7,-0.0861984508340561,NA,64,366374,6721738
"193","0.5_8",1.45983171699908,NA,1.55,0.0901682830009154,NA,1,366188,6721970
"194","0.5_8",1.33182390076392,NA,2.55,1.21817609923608,NA,2,366193,6721967
"195","0.5_8",1.63143557553165,NA,1.1,-0.531435575531646,NA,3,366196,6721945
"196","0.5_8",1.45279615950423,NA,2.15,0.697203840495769,NA,4,366202,6721939
"197","0.5_8",1.17529737343856,NA,2.1,0.924702626561441,NA,5,366208,6721934
"198","0.5_8",1.43096814377992,NA,2.05,0.619031856220084,NA,6,366212,6721968
"199","0.5_8",0.939394447761984,NA,1.9,0.960605552238016,NA,7,366228,6721912
"200","0.5_8",1.07346416178099,NA,1.8,0.726535838219013,NA,8,366220,6721896
"201","0.5_8",1.244762497457,NA,1.2,-0.0447624974570024,NA,9,366241,6721890
"202","0.5_8",1.24954348324473,NA,0.75,-0.499543483244727,NA,10,366230,6721897
"203","0.5_8",1.39577196303789,NA,1.3,-0.0957719630378915,NA,11,366252,6721884
"204","0.5_8",1.4130997604154,NA,2.3,0.886900239584597,NA,12,366252,6721875
"205","0.5_8",1.46746723626159,NA,1.9,0.43253276373841,NA,13,366265,6721865
"206","0.5_8",1.24558875891491,NA,1.75,0.504411241085091,NA,14,366271,6721859
"207","0.5_8",1.21532839816829,NA,0.95,-0.265328398168287,NA,15,366281,6721865
"208","0.5_8",1.17764680686765,NA,0.65,-0.527646806867647,NA,16,366282,6721849
"209","0.5_8",0.934760030128955,NA,0.7,-0.234760030128955,NA,17,366289,6721842
"210","0.5_8",1.08070731110102,NA,0,-1.08070731110102,NA,18,366296,6721853
"211","0.5_8",0.708869827786482,NA,0.6,-0.108869827786482,NA,19,366305,6721821
"212","0.5_8",0.608483641403306,NA,0.45,-0.158483641403306,NA,20,366322,6721822
"213","0.5_8",0.514599046056778,NA,0.75,0.235400953943222,NA,21,366314,6721806
"214","0.5_8",0.495707194772145,NA,0.75,0.254292805227855,NA,22,366335,6721824
"215","0.5_8",1.50887350585402,NA,1.9,0.391126494145982,NA,23,366270,6721874
"216","0.5_8",1.38954016650651,NA,1.2,-0.189540166506511,NA,24,366265,6721886
"217","0.5_8",1.36289782906255,NA,1.25,-0.11289782906255,NA,25,366259,6721887
"218","0.5_8",1.08937266547526,NA,0.85,-0.239372665475258,NA,26,366253,6721897
"219","0.5_8",0.995094286860513,NA,0.7,-0.295094286860513,NA,27,366247,6721907
"220","0.5_8",0.831572824721524,NA,1.35,0.518427175278476,NA,28,366240,6721917
"221","0.5_8",0.950448100150029,NA,0.65,-0.300448100150029,NA,29,366240,6721925
"222","0.5_8",1.1039873557772,NA,0.55,-0.553987355777198,NA,30,366234,6721918
"223","0.5_8",1.34740336937663,NA,0.65,-0.697403369376634,NA,31,366223,6721932
"224","0.5_8",1.62199270849395,NA,0.9,-0.721992708493954,NA,32,366208,6721952
"225","0.5_8",1.65137307489635,NA,0.85,-0.801373074896345,NA,33,366202,6721964
"226","0.5_8",1.67531833643027,NA,0.65,-1.02531833643027,NA,34,366187,6721973
"227","0.5_8",1.09661689902012,NA,1.4,0.303383100979881,NA,35,366272,6721892
"228","0.5_8",1.12679359964772,NA,0.95,-0.176793599647717,NA,36,366266,6721898
"229","0.5_8",1.12794718834708,NA,0.75,-0.377947188347084,NA,37,366268,6721907
"230","0.5_8",1.11065377225611,NA,1.3,0.189346227743894,NA,38,366278,6721891
"231","0.5_8",1.12567952043035,NA,0.8,-0.325679520430354,NA,39,366273,6721903
"232","0.5_8",0.90542949528323,NA,1.55,0.64457050471677,NA,40,366268,6721911
"233","0.5_8",0.973008089468877,NA,0.7,-0.273008089468877,NA,41,366261,6721918
"234","0.5_8",0.947539633648414,NA,1.35,0.402460366351586,NA,42,366284,6721915
"235","0.5_8",0.98329298547614,NA,0.95,-0.0332929854761401,NA,43,366300,6721902
"236","0.5_8",1.01296108703082,NA,0.6,-0.412961087030825,NA,44,366288,6721899
"237","0.5_8",1.01848605150836,NA,0.55,-0.468486051508363,NA,45,366303,6721892
"238","0.5_8",0.593321453546472,NA,0.45,-0.143321453546472,NA,46,366381,6721788
"239","0.5_8",0.610670630125754,NA,0.5,-0.110670630125754,NA,47,366383,6721775
"240","0.5_8",0.587084872697228,NA,0.9,0.312915127302772,NA,48,366394,6721772
"241","0.5_8",0.737808646823082,NA,0.55,-0.187808646823082,NA,49,366392,6721761
"242","0.5_8",0.833064413892955,NA,0.6,-0.233064413892955,NA,50,366392,6721752
"243","0.5_8",0.7510225685211,NA,0.75,-0.00102256852110005,NA,51,366383,6721751
"244","0.5_8",0.590633451976652,NA,0.95,0.359366548023348,NA,52,366381,6721763
"245","0.5_8",0.572634148737233,NA,0.55,-0.0226341487372325,NA,53,366369,6721771
"246","0.5_8",0.606575421988101,NA,0.3,-0.306575421988101,NA,54,366366,6721781
"247","0.5_8",0.806467637138561,NA,0.3,-0.506467637138561,NA,55,366371,6721754
"248","0.5_8",0.81556412524851,NA,0.6,-0.21556412524851,NA,56,366380,6721745
"249","0.5_8",0.963868816574636,NA,0.65,-0.313868816574636,NA,57,366385,6721737
"250","0.5_8",0.928209588016935,NA,0.95,0.0217904119830654,NA,58,366393,6721729
"251","0.5_8",0.972549260264569,NA,0.5,-0.472549260264569,NA,59,366400,6721722
"252","0.5_8",0.878439783073544,NA,1.05,0.171560216926456,NA,60,366393,6721707
"253","0.5_8",0.857977028089538,NA,1.3,0.442022971910462,NA,61,366389,6721728
"254","0.5_8",0.818069796138768,NA,1.25,0.431930203861232,NA,62,366384,6721742
"255","0.5_8",0.841126914353616,NA,1.1,0.258873085646385,NA,63,366386,6721738
"256","0.5_8",0.858208658261321,NA,0.7,-0.158208658261321,NA,64,366374,6721738
"257","0.5_10",1.37261124977213,NA,1.55,0.177388750227866,NA,1,366188,6721970
"258","0.5_10",1.25302926569401,NA,2.55,1.29697073430599,NA,2,366193,6721967
"259","0.5_10",1.56778469333453,NA,1.1,-0.467784693334533,NA,3,366196,6721945
"260","0.5_10",1.42663463494112,NA,2.15,0.723365365058884,NA,4,366202,6721939
"261","0.5_10",1.2581713189052,NA,2.1,0.8418286810948,NA,5,366208,6721934
"262","0.5_10",1.31427051879044,NA,2.05,0.735729481209558,NA,6,366212,6721968
"263","0.5_10",1.02242313961996,NA,1.9,0.87757686038004,NA,7,366228,6721912
"264","0.5_10",1.00300480098293,NA,1.8,0.796995199017066,NA,8,366220,6721896
"265","0.5_10",1.27558276885304,NA,1.2,-0.0755827688530433,NA,9,366241,6721890
"266","0.5_10",1.20119887452853,NA,0.75,-0.451198874528526,NA,10,366230,6721897
"267","0.5_10",1.38106576579097,NA,1.3,-0.0810657657909732,NA,11,366252,6721884
"268","0.5_10",1.37419840370923,NA,2.3,0.925801596290774,NA,12,366252,6721875
"269","0.5_10",1.44896888139862,NA,1.9,0.451031118601377,NA,13,366265,6721865
"270","0.5_10",1.25015399387092,NA,1.75,0.499846006129083,NA,14,366271,6721859
"271","0.5_10",1.31790197811749,NA,0.95,-0.367901978117491,NA,15,366281,6721865
"272","0.5_10",1.18817765594273,NA,0.65,-0.538177655942728,NA,16,366282,6721849
"273","0.5_10",0.90745296935188,NA,0.7,-0.207452969351881,NA,17,366289,6721842
"274","0.5_10",1.04727924084732,NA,0,-1.04727924084732,NA,18,366296,6721853
"275","0.5_10",0.884125559974059,NA,0.6,-0.284125559974059,NA,19,366305,6721821
"276","0.5_10",0.680822830415212,NA,0.45,-0.230822830415212,NA,20,366322,6721822
"277","0.5_10",0.641759336069926,NA,0.75,0.108240663930074,NA,21,366314,6721806
"278","0.5_10",0.534956118261597,NA,0.75,0.215043881738403,NA,22,366335,6721824
"279","0.5_10",1.4445962542314,NA,1.9,0.455403745768598,NA,23,366270,6721874
"280","0.5_10",1.38069459160131,NA,1.2,-0.180694591601313,NA,24,366265,6721886
"281","0.5_10",1.3140966147025,NA,1.25,-0.0640966147025033,NA,25,366259,6721887
"282","0.5_10",1.10437946031292,NA,0.85,-0.254379460312917,NA,26,366253,6721897
"283","0.5_10",0.96880490844734,NA,0.7,-0.26880490844734,NA,27,366247,6721907
"284","0.5_10",0.912138250321071,NA,1.35,0.437861749678929,NA,28,366240,6721917
"285","0.5_10",1.08317783273196,NA,0.65,-0.433177832731963,NA,29,366240,6721925
"286","0.5_10",1.09221472099866,NA,0.55,-0.542214720998659,NA,30,366234,6721918
"287","0.5_10",1.24694080864804,NA,0.65,-0.596940808648041,NA,31,366223,6721932
"288","0.5_10",1.47500980419278,NA,0.9,-0.575009804192779,NA,32,366208,6721952
"289","0.5_10",1.52198071636146,NA,0.85,-0.671980716361456,NA,33,366202,6721964
"290","0.5_10",1.56118701520062,NA,0.65,-0.911187015200621,NA,34,366187,6721973
"291","0.5_10",1.11332850814304,NA,1.4,0.286671491856964,NA,35,366272,6721892
"292","0.5_10",1.10743370287725,NA,0.95,-0.157433702877251,NA,36,366266,6721898
"293","0.5_10",1.10107280683329,NA,0.75,-0.351072806833285,NA,37,366268,6721907
"294","0.5_10",1.13393447702251,NA,1.3,0.166065522977486,NA,38,366278,6721891
"295","0.5_10",1.06983129197617,NA,0.8,-0.269831291976172,NA,39,366273,6721903
"296","0.5_10",0.912780076337722,NA,1.55,0.637219923662278,NA,40,366268,6721911
"297","0.5_10",0.971659793660197,NA,0.7,-0.271659793660197,NA,41,366261,6721918
"298","0.5_10",0.954881512694398,NA,1.35,0.395118487305602,NA,42,366284,6721915
"299","0.5_10",0.997401227822193,NA,0.95,-0.0474012278221928,NA,43,366300,6721902
"300","0.5_10",1.07499780661486,NA,0.6,-0.474997806614856,NA,44,366288,6721899
"301","0.5_10",1.0698342428601,NA,0.55,-0.519834242860095,NA,45,366303,6721892
"302","0.5_10",0.59437810060279,NA,0.45,-0.14437810060279,NA,46,366381,6721788
"303","0.5_10",0.608960637897516,NA,0.5,-0.108960637897516,NA,47,366383,6721775
"304","0.5_10",0.564558936266154,NA,0.9,0.335441063733846,NA,48,366394,6721772
"305","0.5_10",0.760402649730133,NA,0.55,-0.210402649730133,NA,49,366392,6721761
"306","0.5_10",0.778112087054479,NA,0.6,-0.178112087054479,NA,50,366392,6721752
"307","0.5_10",0.757167955474607,NA,0.75,-0.00716795547460714,NA,51,366383,6721751
"308","0.5_10",0.622941706313383,NA,0.95,0.327058293686617,NA,52,366381,6721763
"309","0.5_10",0.577112044436778,NA,0.55,-0.0271120444367775,NA,53,366369,6721771
