"x","y","var1.pred"
-25262.1349522562,6859447.6428,67
-25261.1349522562,6859447.6428,67
-25260.1349522562,6859447.6428,67
-25259.1349522562,6859447.6428,67
-25258.1349522562,6859447.6428,67
-25257.1349522562,6859447.6428,67
-25256.1349522562,6859447.6428,77.6
-25255.1349522562,6859447.6428,77.6
-25254.1349522562,6859447.6428,52.2
-25253.1349522562,6859447.6428,79.6
-25252.1349522562,6859447.6428,79.6
-25305.1349522562,6859446.6428,77.2
-25304.1349522562,6859446.6428,77.2
-25303.1349522562,6859446.6428,77.2
-25302.1349522562,6859446.6428,77.2
-25301.1349522562,6859446.6428,77.2
-25300.1349522562,6859446.6428,77.2
-25299.1349522562,6859446.6428,77.2
-25298.1349522562,6859446.6428,77.2
-25297.1349522562,6859446.6428,77.2
-25296.1349522562,6859446.6428,77.2
-25295.1349522562,6859446.6428,77.2
-25294.1349522562,6859446.6428,77.2
-25293.1349522562,6859446.6428,77.2
-25292.1349522562,6859446.6428,77.2
-25291.1349522562,6859446.6428,73.4
-25290.1349522562,6859446.6428,73.4
-25289.1349522562,6859446.6428,73.4
-25288.1349522562,6859446.6428,73.4
-25287.1349522562,6859446.6428,73.4
-25286.1349522562,6859446.6428,73.4
-25285.1349522562,6859446.6428,73.4
-25284.1349522562,6859446.6428,73.4
-25283.1349522562,6859446.6428,73.4
-25282.1349522562,6859446.6428,73.4
-25281.1349522562,6859446.6428,73.4
-25280.1349522562,6859446.6428,73.4
-25279.1349522562,6859446.6428,73.4
-25278.1349522562,6859446.6428,73.4
-25277.1349522562,6859446.6428,73.4
-25276.1349522562,6859446.6428,73.4
-25275.1349522562,6859446.6428,73.4
-25274.1349522562,6859446.6428,73.4
-25273.1349522562,6859446.6428,73.4
-25272.1349522562,6859446.6428,73.4
-25271.1349522562,6859446.6428,73.4
-25270.1349522562,6859446.6428,73.4
-25269.1349522562,6859446.6428,65.8
-25268.1349522562,6859446.6428,65.8
-25267.1349522562,6859446.6428,65.8
-25266.1349522562,6859446.6428,65.8
-25265.1349522562,6859446.6428,67
-25264.1349522562,6859446.6428,67
-25263.1349522562,6859446.6428,67
-25262.1349522562,6859446.6428,67
-25261.1349522562,6859446.6428,67
-25260.1349522562,6859446.6428,67
-25259.1349522562,6859446.6428,67
-25258.1349522562,6859446.6428,67
-25257.1349522562,6859446.6428,77.6
-25256.1349522562,6859446.6428,77.6
-25255.1349522562,6859446.6428,77.6
-25254.1349522562,6859446.6428,77.6
-25253.1349522562,6859446.6428,79.6
-25252.1349522562,6859446.6428,79.6
-25251.1349522562,6859446.6428,79.6
-25250.1349522562,6859446.6428,79.6
-25304.1349522562,6859445.6428,77.2
-25303.1349522562,6859445.6428,77.2
-25302.1349522562,6859445.6428,77.2
-25301.1349522562,6859445.6428,77.2
-25300.1349522562,6859445.6428,77.2
-25299.1349522562,6859445.6428,77.2
-25298.1349522562,6859445.6428,77.2
-25297.1349522562,6859445.6428,77.2
-25296.1349522562,6859445.6428,77.2
-25295.1349522562,6859445.6428,77.2
-25294.1349522562,6859445.6428,77.2
-25293.1349522562,6859445.6428,77.2
-25292.1349522562,6859445.6428,77.2
-25291.1349522562,6859445.6428,73.4
-25290.1349522562,6859445.6428,73.4
-25289.1349522562,6859445.6428,73.4
-25288.1349522562,6859445.6428,73.4
-25287.1349522562,6859445.6428,73.4
-25286.1349522562,6859445.6428,73.4
-25285.1349522562,6859445.6428,73.4
-25284.1349522562,6859445.6428,73.4
-25283.1349522562,6859445.6428,73.4
-25282.1349522562,6859445.6428,73.4
-25281.1349522562,6859445.6428,73.4
-25280.1349522562,6859445.6428,73.4
-25279.1349522562,6859445.6428,73.4
-25278.1349522562,6859445.6428,73.4
-25277.1349522562,6859445.6428,73.4
-25276.1349522562,6859445.6428,73.4
-25275.1349522562,6859445.6428,73.4
-25274.1349522562,6859445.6428,73.4
-25273.1349522562,6859445.6428,73.4
-25272.1349522562,6859445.6428,73.4
-25271.1349522562,6859445.6428,73.4
-25270.1349522562,6859445.6428,73.4
-25269.1349522562,6859445.6428,73.4
-25268.1349522562,6859445.6428,65.8
-25267.1349522562,6859445.6428,67
-25266.1349522562,6859445.6428,67
-25265.1349522562,6859445.6428,67
-25264.1349522562,6859445.6428,67
-25263.1349522562,6859445.6428,67
-25262.1349522562,6859445.6428,67
-25261.1349522562,6859445.6428,67
-25260.1349522562,6859445.6428,67
-25259.1349522562,6859445.6428,67
-25258.1349522562,6859445.6428,67
-25257.1349522562,6859445.6428,77.6
-25256.1349522562,6859445.6428,77.6
-25255.1349522562,6859445.6428,77.6
-25254.1349522562,6859445.6428,77.6
-25253.1349522562,6859445.6428,79.6
-25252.1349522562,6859445.6428,79.6
-25251.1349522562,6859445.6428,79.6
-25250.1349522562,6859445.6428,79.6
-25249.1349522562,6859445.6428,79.6
-25248.1349522562,6859445.6428,79.6
-25247.1349522562,6859445.6428,79.6
-25304.1349522562,6859444.6428,77.2
-25303.1349522562,6859444.6428,77.2
-25302.1349522562,6859444.6428,77.2
-25301.1349522562,6859444.6428,77.2
-25300.1349522562,6859444.6428,77.2
-25299.1349522562,6859444.6428,77.2
-25298.1349522562,6859444.6428,77.2
-25297.1349522562,6859444.6428,77.2
-25296.1349522562,6859444.6428,77.2
-25295.1349522562,6859444.6428,77.2
-25294.1349522562,6859444.6428,77.2
-25293.1349522562,6859444.6428,77.2
-25292.1349522562,6859444.6428,77.2
-25291.1349522562,6859444.6428,77.2
-25290.1349522562,6859444.6428,73.4
-25289.1349522562,6859444.6428,73.4
-25288.1349522562,6859444.6428,73.4
-25287.1349522562,6859444.6428,73.4
-25286.1349522562,6859444.6428,73.4
-25285.1349522562,6859444.6428,73.4
-25284.1349522562,6859444.6428,73.4
-25283.1349522562,6859444.6428,73.4
-25282.1349522562,6859444.6428,73.4
-25281.1349522562,6859444.6428,73.4
-25280.1349522562,6859444.6428,73.4
-25279.1349522562,6859444.6428,73.4
-25278.1349522562,6859444.6428,73.4
-25277.1349522562,6859444.6428,73.4
-25276.1349522562,6859444.6428,73.4
-25275.1349522562,6859444.6428,73.4
-25274.1349522562,6859444.6428,73.4
-25273.1349522562,6859444.6428,73.4
-25272.1349522562,6859444.6428,73.4
-25271.1349522562,6859444.6428,73.4
-25270.1349522562,6859444.6428,73.4
-25269.1349522562,6859444.6428,73.4
-25268.1349522562,6859444.6428,67
-25267.1349522562,6859444.6428,67
-25266.1349522562,6859444.6428,67
-25265.1349522562,6859444.6428,67
-25264.1349522562,6859444.6428,67
-25263.1349522562,6859444.6428,67
-25262.1349522562,6859444.6428,67
-25261.1349522562,6859444.6428,67
-25260.1349522562,6859444.6428,67
-25259.1349522562,6859444.6428,67
-25258.1349522562,6859444.6428,77.6
-25257.1349522562,6859444.6428,77.6
-25256.1349522562,6859444.6428,77.6
-25255.1349522562,6859444.6428,77.6
-25254.1349522562,6859444.6428,77.6
-25253.1349522562,6859444.6428,79.6
-25252.1349522562,6859444.6428,79.6
-25251.1349522562,6859444.6428,79.6
-25250.1349522562,6859444.6428,79.6
-25249.1349522562,6859444.6428,79.6
-25248.1349522562,6859444.6428,79.6
-25247.1349522562,6859444.6428,79.6
-25246.1349522562,6859444.6428,79.6
-25245.1349522562,6859444.6428,79.6
-25304.1349522562,6859443.6428,77.2
-25303.1349522562,6859443.6428,77.2
-25302.1349522562,6859443.6428,77.2
-25301.1349522562,6859443.6428,77.2
-25300.1349522562,6859443.6428,77.2
-25299.1349522562,6859443.6428,77.2
-25298.1349522562,6859443.6428,77.2
-25297.1349522562,6859443.6428,77.2
-25296.1349522562,6859443.6428,77.2
-25295.1349522562,6859443.6428,77.2
-25294.1349522562,6859443.6428,77.2
-25293.1349522562,6859443.6428,77.2
-25292.1349522562,6859443.6428,77.2
-25291.1349522562,6859443.6428,77.2
-25290.1349522562,6859443.6428,73.4
-25289.1349522562,6859443.6428,73.4
-25288.1349522562,6859443.6428,73.4
-25287.1349522562,6859443.6428,73.4
-25286.1349522562,6859443.6428,73.4
-25285.1349522562,6859443.6428,73.4
-25284.1349522562,6859443.6428,73.4
-25283.1349522562,6859443.6428,73.4
-25282.1349522562,6859443.6428,73.4
-25281.1349522562,6859443.6428,73.4
-25280.1349522562,6859443.6428,73.4
-25279.1349522562,6859443.6428,73.4
-25278.1349522562,6859443.6428,73.4
-25277.1349522562,6859443.6428,73.4
-25276.1349522562,6859443.6428,73.4
-25275.1349522562,6859443.6428,73.4
-25274.1349522562,6859443.6428,73.4
-25273.1349522562,6859443.6428,73.4
-25272.1349522562,6859443.6428,73.4
-25271.1349522562,6859443.6428,73.4
-25270.1349522562,6859443.6428,73.4
-25269.1349522562,6859443.6428,67
-25268.1349522562,6859443.6428,67
-25267.1349522562,6859443.6428,67
-25266.1349522562,6859443.6428,67
-25265.1349522562,6859443.6428,67
-25264.1349522562,6859443.6428,67
-25263.1349522562,6859443.6428,67
-25262.1349522562,6859443.6428,67
-25261.1349522562,6859443.6428,67
-25260.1349522562,6859443.6428,67
-25259.1349522562,6859443.6428,67
-25258.1349522562,6859443.6428,77.6
-25257.1349522562,6859443.6428,77.6
-25256.1349522562,6859443.6428,77.6
-25255.1349522562,6859443.6428,77.6
-25254.1349522562,6859443.6428,77.6
-25253.1349522562,6859443.6428,79.6
-25252.1349522562,6859443.6428,79.6
-25251.1349522562,6859443.6428,79.6
-25250.1349522562,6859443.6428,79.6
-25249.1349522562,6859443.6428,79.6
-25248.1349522562,6859443.6428,79.6
-25247.1349522562,6859443.6428,79.6
-25246.1349522562,6859443.6428,79.6
-25245.1349522562,6859443.6428,79.6
-25244.1349522562,6859443.6428,79.6
-25243.1349522562,6859443.6428,79.6
-25242.1349522562,6859443.6428,79.6
-25304.1349522562,6859442.6428,77.2
-25303.1349522562,6859442.6428,77.2
-25302.1349522562,6859442.6428,77.2
-25301.1349522562,6859442.6428,77.2
-25300.1349522562,6859442.6428,77.2
-25299.1349522562,6859442.6428,77.2
-25298.1349522562,6859442.6428,77.2
-25297.1349522562,6859442.6428,77.2
-25296.1349522562,6859442.6428,77.2
-25295.1349522562,6859442.6428,77.2
-25294.1349522562,6859442.6428,77.2
-25293.1349522562,6859442.6428,77.2
-25292.1349522562,6859442.6428,77.2
-25291.1349522562,6859442.6428,77.2
-25290.1349522562,6859442.6428,73.4
-25289.1349522562,6859442.6428,73.4
-25288.1349522562,6859442.6428,73.4
-25287.1349522562,6859442.6428,73.4
-25286.1349522562,6859442.6428,73.4
-25285.1349522562,6859442.6428,73.4
-25284.1349522562,6859442.6428,73.4
-25283.1349522562,6859442.6428,73.4
-25282.1349522562,6859442.6428,73.4
-25281.1349522562,6859442.6428,73.4
-25280.1349522562,6859442.6428,73.4
-25279.1349522562,6859442.6428,73.4
-25278.1349522562,6859442.6428,73.4
-25277.1349522562,6859442.6428,73.4
-25276.1349522562,6859442.6428,73.4
-25275.1349522562,6859442.6428,73.4
-25274.1349522562,6859442.6428,73.4
-25273.1349522562,6859442.6428,73.4
-25272.1349522562,6859442.6428,73.4
-25271.1349522562,6859442.6428,73.4
-25270.1349522562,6859442.6428,73.4
-25269.1349522562,6859442.6428,67
-25268.1349522562,6859442.6428,67
-25267.1349522562,6859442.6428,67
-25266.1349522562,6859442.6428,67
-25265.1349522562,6859442.6428,67
-25264.1349522562,6859442.6428,67
-25263.1349522562,6859442.6428,67
-25262.1349522562,6859442.6428,67
-25261.1349522562,6859442.6428,67
-25260.1349522562,6859442.6428,67
-25259.1349522562,6859442.6428,77.6
-25258.1349522562,6859442.6428,77.6
-25257.1349522562,6859442.6428,77.6
-25256.1349522562,6859442.6428,77.6
-25255.1349522562,6859442.6428,77.6
-25254.1349522562,6859442.6428,77.6
-25253.1349522562,6859442.6428,79.6
-25252.1349522562,6859442.6428,79.6
-25251.1349522562,6859442.6428,79.6
-25250.1349522562,6859442.6428,79.6
-25249.1349522562,6859442.6428,79.6
-25248.1349522562,6859442.6428,79.6
-25247.1349522562,6859442.6428,79.6
-25246.1349522562,6859442.6428,79.6
-25245.1349522562,6859442.6428,79.6
-25244.1349522562,6859442.6428,79.6
-25243.1349522562,6859442.6428,79.6
-25242.1349522562,6859442.6428,79.6
-25241.1349522562,6859442.6428,79.6
-25240.1349522562,6859442.6428,79.6
-25239.1349522562,6859442.6428,79.6
-25304.1349522562,6859441.6428,77.2
-25303.1349522562,6859441.6428,77.2
-25302.1349522562,6859441.6428,77.2
-25301.1349522562,6859441.6428,77.2
-25300.1349522562,6859441.6428,77.2
-25299.1349522562,6859441.6428,77.2
-25298.1349522562,6859441.6428,77.2
-25297.1349522562,6859441.6428,77.2
-25296.1349522562,6859441.6428,77.2
-25295.1349522562,6859441.6428,77.2
-25294.1349522562,6859441.6428,77.2
-25293.1349522562,6859441.6428,77.2
-25292.1349522562,6859441.6428,77.2
-25291.1349522562,6859441.6428,77.2
-25290.1349522562,6859441.6428,73.4
-25289.1349522562,6859441.6428,73.4
-25288.1349522562,6859441.6428,73.4
-25287.1349522562,6859441.6428,73.4
-25286.1349522562,6859441.6428,73.4
-25285.1349522562,6859441.6428,73.4
-25284.1349522562,6859441.6428,73.4
-25283.1349522562,6859441.6428,73.4
-25282.1349522562,6859441.6428,73.4
-25281.1349522562,6859441.6428,73.4
-25280.1349522562,6859441.6428,73.4
-25279.1349522562,6859441.6428,73.4
-25278.1349522562,6859441.6428,73.4
-25277.1349522562,6859441.6428,73.4
-25276.1349522562,6859441.6428,73.4
-25275.1349522562,6859441.6428,73.4
-25274.1349522562,6859441.6428,73.4
-25273.1349522562,6859441.6428,73.4
-25272.1349522562,6859441.6428,73.4
-25271.1349522562,6859441.6428,73.4
-25270.1349522562,6859441.6428,67
-25269.1349522562,6859441.6428,67
-25268.1349522562,6859441.6428,67
-25267.1349522562,6859441.6428,67
-25266.1349522562,6859441.6428,67
-25265.1349522562,6859441.6428,67
-25264.1349522562,6859441.6428,67
-25263.1349522562,6859441.6428,67
-25262.1349522562,6859441.6428,67
-25261.1349522562,6859441.6428,67
-25260.1349522562,6859441.6428,77.6
-25259.1349522562,6859441.6428,77.6
-25258.1349522562,6859441.6428,77.6
-25257.1349522562,6859441.6428,77.6
-25256.1349522562,6859441.6428,77.6
-25255.1349522562,6859441.6428,77.6
-25254.1349522562,6859441.6428,77.6
-25253.1349522562,6859441.6428,79.6
-25252.1349522562,6859441.6428,79.6
-25251.1349522562,6859441.6428,79.6
-25250.1349522562,6859441.6428,79.6
-25249.1349522562,6859441.6428,79.6
-25248.1349522562,6859441.6428,79.6
-25247.1349522562,6859441.6428,79.6
-25246.1349522562,6859441.6428,79.6
-25245.1349522562,6859441.6428,79.6
-25244.1349522562,6859441.6428,79.6
-25243.1349522562,6859441.6428,79.6
-25242.1349522562,6859441.6428,79.6
-25241.1349522562,6859441.6428,79.6
-25240.1349522562,6859441.6428,79.6
-25239.1349522562,6859441.6428,79.6
-25238.1349522562,6859441.6428,79.6
-25237.1349522562,6859441.6428,107.4
-25304.1349522562,6859440.6428,77.2
-25303.1349522562,6859440.6428,77.2
-25302.1349522562,6859440.6428,77.2
-25301.1349522562,6859440.6428,77.2
-25300.1349522562,6859440.6428,77.2
-25299.1349522562,6859440.6428,77.2
-25298.1349522562,6859440.6428,77.2
-25297.1349522562,6859440.6428,77.2
-25296.1349522562,6859440.6428,77.2
-25295.1349522562,6859440.6428,77.2
-25294.1349522562,6859440.6428,77.2
-25293.1349522562,6859440.6428,77.2
-25292.1349522562,6859440.6428,77.2
-25291.1349522562,6859440.6428,77.2
-25290.1349522562,6859440.6428,73.4
-25289.1349522562,6859440.6428,73.4
-25288.1349522562,6859440.6428,73.4
-25287.1349522562,6859440.6428,73.4
-25286.1349522562,6859440.6428,73.4
-25285.1349522562,6859440.6428,73.4
-25284.1349522562,6859440.6428,73.4
-25283.1349522562,6859440.6428,73.4
-25282.1349522562,6859440.6428,73.4
-25281.1349522562,6859440.6428,73.4
-25280.1349522562,6859440.6428,73.4
-25279.1349522562,6859440.6428,73.4
-25278.1349522562,6859440.6428,73.4
-25277.1349522562,6859440.6428,73.4
-25276.1349522562,6859440.6428,73.4
-25275.1349522562,6859440.6428,73.4
-25274.1349522562,6859440.6428,73.4
-25273.1349522562,6859440.6428,73.4
-25272.1349522562,6859440.6428,73.4
-25271.1349522562,6859440.6428,73.4
-25270.1349522562,6859440.6428,67
-25269.1349522562,6859440.6428,67
-25268.1349522562,6859440.6428,67
-25267.1349522562,6859440.6428,67
-25266.1349522562,6859440.6428,67
-25265.1349522562,6859440.6428,67
-25264.1349522562,6859440.6428,67
-25263.1349522562,6859440.6428,67
-25262.1349522562,6859440.6428,67
-25261.1349522562,6859440.6428,67
-25260.1349522562,6859440.6428,77.6
-25259.1349522562,6859440.6428,77.6
-25258.1349522562,6859440.6428,77.6
-25257.1349522562,6859440.6428,77.6
-25256.1349522562,6859440.6428,77.6
-25255.1349522562,6859440.6428,77.6
-25254.1349522562,6859440.6428,77.6
-25253.1349522562,6859440.6428,79.6
-25252.1349522562,6859440.6428,79.6
-25251.1349522562,6859440.6428,79.6
-25250.1349522562,6859440.6428,79.6
-25249.1349522562,6859440.6428,79.6
-25248.1349522562,6859440.6428,79.6
-25247.1349522562,6859440.6428,79.6
-25246.1349522562,6859440.6428,79.6
-25245.1349522562,6859440.6428,79.6
-25244.1349522562,6859440.6428,79.6
-25243.1349522562,6859440.6428,79.6
-25242.1349522562,6859440.6428,79.6
-25241.1349522562,6859440.6428,79.6
-25240.1349522562,6859440.6428,79.6
-25239.1349522562,6859440.6428,79.6
-25238.1349522562,6859440.6428,107.4
-25237.1349522562,6859440.6428,107.4
-25236.1349522562,6859440.6428,107.4
-25235.1349522562,6859440.6428,107.4
-25234.1349522562,6859440.6428,107.4
-25304.1349522562,6859439.6428,77.2
-25303.1349522562,6859439.6428,77.2
-25302.1349522562,6859439.6428,77.2
-25301.1349522562,6859439.6428,77.2
-25300.1349522562,6859439.6428,77.2
-25299.1349522562,6859439.6428,77.2
-25298.1349522562,6859439.6428,77.2
-25297.1349522562,6859439.6428,77.2
-25296.1349522562,6859439.6428,77.2
-25295.1349522562,6859439.6428,77.2
-25294.1349522562,6859439.6428,77.2
-25293.1349522562,6859439.6428,77.2
-25292.1349522562,6859439.6428,77.2
-25291.1349522562,6859439.6428,77.2
-25290.1349522562,6859439.6428,77.2
-25289.1349522562,6859439.6428,73.4
-25288.1349522562,6859439.6428,73.4
-25287.1349522562,6859439.6428,73.4
-25286.1349522562,6859439.6428,73.4
-25285.1349522562,6859439.6428,73.4
-25284.1349522562,6859439.6428,73.4
-25283.1349522562,6859439.6428,73.4
-25282.1349522562,6859439.6428,73.4
-25281.1349522562,6859439.6428,73.4
-25280.1349522562,6859439.6428,73.4
-25279.1349522562,6859439.6428,73.4
-25278.1349522562,6859439.6428,73.4
-25277.1349522562,6859439.6428,73.4
-25276.1349522562,6859439.6428,73.4
-25275.1349522562,6859439.6428,73.4
-25274.1349522562,6859439.6428,73.4
-25273.1349522562,6859439.6428,73.4
-25272.1349522562,6859439.6428,73.4
-25271.1349522562,6859439.6428,67
-25270.1349522562,6859439.6428,67
-25269.1349522562,6859439.6428,67
-25268.1349522562,6859439.6428,67
-25267.1349522562,6859439.6428,67
-25266.1349522562,6859439.6428,67
-25265.1349522562,6859439.6428,67
-25264.1349522562,6859439.6428,67
-25263.1349522562,6859439.6428,67
-25262.1349522562,6859439.6428,67
-25261.1349522562,6859439.6428,77.6
-25260.1349522562,6859439.6428,77.6
-25259.1349522562,6859439.6428,77.6
-25258.1349522562,6859439.6428,77.6
-25257.1349522562,6859439.6428,77.6
-25256.1349522562,6859439.6428,77.6
-25255.1349522562,6859439.6428,77.6
-25254.1349522562,6859439.6428,77.6
-25253.1349522562,6859439.6428,79.6
-25252.1349522562,6859439.6428,79.6
-25251.1349522562,6859439.6428,79.6
-25250.1349522562,6859439.6428,79.6
-25249.1349522562,6859439.6428,79.6
-25248.1349522562,6859439.6428,79.6
-25247.1349522562,6859439.6428,79.6
-25246.1349522562,6859439.6428,79.6
-25245.1349522562,6859439.6428,79.6
-25244.1349522562,6859439.6428,79.6
-25243.1349522562,6859439.6428,79.6
-25242.1349522562,6859439.6428,79.6
-25241.1349522562,6859439.6428,79.6
-25240.1349522562,6859439.6428,79.6
-25239.1349522562,6859439.6428,107.4
-25238.1349522562,6859439.6428,107.4
-25237.1349522562,6859439.6428,107.4
-25236.1349522562,6859439.6428,107.4
-25235.1349522562,6859439.6428,107.4
-25234.1349522562,6859439.6428,107.4
-25233.1349522562,6859439.6428,107.4
-25232.1349522562,6859439.6428,107.4
-25231.1349522562,6859439.6428,107.4
-25304.1349522562,6859438.6428,77.2
-25303.1349522562,6859438.6428,77.2
-25302.1349522562,6859438.6428,77.2
-25301.1349522562,6859438.6428,77.2
-25300.1349522562,6859438.6428,77.2
-25299.1349522562,6859438.6428,77.2
-25298.1349522562,6859438.6428,77.2
-25297.1349522562,6859438.6428,77.2
-25296.1349522562,6859438.6428,77.2
-25295.1349522562,6859438.6428,77.2
-25294.1349522562,6859438.6428,77.2
-25293.1349522562,6859438.6428,77.2
-25292.1349522562,6859438.6428,77.2
-25291.1349522562,6859438.6428,77.2
-25290.1349522562,6859438.6428,77.2
-25289.1349522562,6859438.6428,73.4
-25288.1349522562,6859438.6428,73.4
-25287.1349522562,6859438.6428,73.4
-25286.1349522562,6859438.6428,73.4
-25285.1349522562,6859438.6428,73.4
-25284.1349522562,6859438.6428,73.4
-25283.1349522562,6859438.6428,73.4
-25282.1349522562,6859438.6428,73.4
-25281.1349522562,6859438.6428,73.4
-25280.1349522562,6859438.6428,73.4
-25279.1349522562,6859438.6428,73.4
-25278.1349522562,6859438.6428,73.4
-25277.1349522562,6859438.6428,73.4
-25276.1349522562,6859438.6428,73.4
