"","run","var1.pred","var1.var","observed","residual","zscore","fold","coords.x1","coords.x2"
"855","3_12",0.477746679382774,NA,0,-0.477746679382774,NA,5,13158.2181511579,6783707.45374808
"856","3_12",0.429383495354922,NA,0.2,-0.229383495354922,NA,6,13191.8433540122,6783697.36618723
"857","3_12",0.954297984098211,NA,0,-0.954297984098211,NA,7,13218.32320126,6783706.19280297
"858","3_12",0.844125361326693,NA,0,-0.844125361326693,NA,8,13264.5578551847,6783704.93185787
"859","3_12",1.34594733695482,NA,0,-1.34594733695482,NA,9,13295.2408527893,6783690.64114665
"860","3_12",0.167013739657529,NA,2.7,2.53298626034247,NA,10,13291.8783325039,6783663.74098437
"861","3_12",0.54251962282317,NA,1.4,0.85748037717683,NA,11,13237.6576929013,6783661.21909416
"862","3_12",0.734291148412096,NA,0.4,-0.334291148412096,NA,12,13210.7575306178,6783670.46602494
"863","3_12",0.519096285440015,NA,0.5,-0.0190962854400146,NA,13,13158.6384661936,6783661.21909416
"864","3_12",0.492309187205114,NA,0.9,0.407690812794886,NA,14,13190.1620938695,6783636.00019202
"865","3_12",0.606109004950594,NA,0.5,-0.106109004950594,NA,15,13235.9764327584,6783611.83207746
"866","3_12",1.45416182805919,NA,0,-1.45416182805919,NA,16,13280.9501415763,6783633.05798677
"867","3_12",0.608213679001159,NA,0.4,-0.208213679001159,NA,17,13194.5754017438,6783599.22262639
"868","3_12",0.562689554820051,NA,0.6,0.0373104451799486,NA,18,13158.8486237109,6783605.94766697
"869","3_12",0.591419271732147,NA,0,-0.591419271732147,NA,19,13276.116518666,6783578.20687461
"870","3_12",0.385099814754429,NA,0.6,0.214900185245571,NA,20,13259.3039172387,6783547.94419204
"871","3_12",0.503005871563291,NA,0.4,-0.103005871563291,NA,21,13203.4020174931,6783555.50986268
"872","3_12",0.557118574022046,NA,0.6,0.0428814259779535,NA,22,13159.6892537822,6783555.93017772
"873","3_12",0.44238270157016,NA,1.2,0.75761729842984,NA,23,13228.2006045983,6783510.53615387
"874","3_12",0.716015452325915,NA,0.2,-0.516015452325915,NA,24,13185.7487859945,6783526.92844026
"875","3_12",0.448989723810129,NA,1.4,0.951010276189871,NA,25,13144.137597462,6783509.69552379
"876","3_14",0.76031499064695,NA,0.2,-0.56031499064695,NA,1,13286.4142370401,6783725.94760965
"877","3_14",0.596209056168485,NA,1.7,1.10379094383151,NA,2,13256.9921845425,6783734.7742254
"878","3_14",0.465175026669376,NA,2.8,2.33482497333062,NA,3,13218.7435162957,6783736.87580058
"879","3_14",0.817168222559829,NA,0.4,-0.417168222559829,NA,4,13185.9589435127,6783728.8898149
"880","3_14",0.476218143082796,NA,0,-0.476218143082796,NA,5,13158.2181511579,6783707.45374808
"881","3_14",0.427741062761368,NA,0.2,-0.227741062761368,NA,6,13191.8433540122,6783697.36618723
"882","3_14",0.968730434742759,NA,0,-0.968730434742759,NA,7,13218.32320126,6783706.19280297
"883","3_14",0.839531464066321,NA,0,-0.839531464066321,NA,8,13264.5578551847,6783704.93185787
"884","3_14",1.33857578800553,NA,0,-1.33857578800553,NA,9,13295.2408527893,6783690.64114665
"885","3_14",0.168595720573941,NA,2.7,2.53140427942606,NA,10,13291.8783325039,6783663.74098437
